genome_name	ncbi_acc
GTDB_00689	GCF_000050405.1
GTDB_00690	GCF_000055785.1
GTDB_00691	GCF_000055945.1
GTDB_00692	GCF_000056065.1
GTDB_00693	GCF_000058485.1
GTDB_00694	GCF_000060285.1
GTDB_00695	GCF_000060345.1
GTDB_00696	GCF_000061505.1
GTDB_00697	GCF_000062885.1
GTDB_00698	GCF_000063445.1
GTDB_00699	GCF_000063485.1
GTDB_00700	GCF_000063505.1
GTDB_00701	GCF_000063525.1
GTDB_00702	GCF_000063545.1
GTDB_00703	GCF_000063585.1
GTDB_00704	GCF_000063605.1
GTDB_00705	GCF_000064305.2
GTDB_00706	GCF_000067045.1
GTDB_00707	GCF_000067165.1
GTDB_00708	GCF_000067205.1
GTDB_00709	GCF_000068585.1
GTDB_00710	GCF_000069025.1
GTDB_00711	GCF_000069185.1
GTDB_00712	GCF_000069225.1
GTDB_00713	GCF_000069785.1
GTDB_00714	GCF_000069925.1
GTDB_00715	GCF_000069945.1
GTDB_00716	GCF_000069965.1
GTDB_00717	GCF_000070465.1
GTDB_00718	GCF_000070605.1
GTDB_00719	GCF_000072485.1
GTDB_00720	GCF_000073005.1
GTDB_00721	GCF_000085865.1
GTDB_00722	GCF_000087965.2
GTDB_00723	GCF_000089865.1
GTDB_00724	GCF_000090405.2
GTDB_00725	GCF_000090875.1
GTDB_00726	GCF_000090945.1
GTDB_00727	GCF_000090965.1
GTDB_00728	GCF_000091125.1
GTDB_00729	GCF_000091305.1
GTDB_00730	GCF_000091325.1
GTDB_00731	GCF_000091345.1
GTDB_00732	GCF_000091405.1
GTDB_00733	GCF_000091465.1
GTDB_00734	GCF_000091545.1
GTDB_00735	GCF_000091565.1
GTDB_00736	GCF_000091665.1
GTDB_00737	GCF_000091765.1
GTDB_00738	GCF_000091785.1
GTDB_00739	GCF_000091985.1
GTDB_00740	GCF_000092025.1
GTDB_00741	GCF_000092045.1
GTDB_00742	GCF_000092105.1
GTDB_00743	GCF_000092125.1
GTDB_00744	GCF_000092185.1
GTDB_00745	GCF_000092205.1
GTDB_00746	GCF_000092225.1
GTDB_00747	GCF_000092245.1
GTDB_00748	GCF_000092265.1
GTDB_00749	GCF_000092285.1
GTDB_00750	GCF_000092305.1
GTDB_00751	GCF_000092325.1
GTDB_00752	GCF_000092365.1
GTDB_00753	GCF_000092385.1
GTDB_00754	GCF_000092405.1
GTDB_00755	GCF_000092425.1
GTDB_00756	GCF_000092465.1
GTDB_00757	GCF_000092505.1
GTDB_00758	GCF_000092565.1
GTDB_00759	GCF_000092585.1
GTDB_00760	GCF_000092605.1
GTDB_00761	GCF_000092645.1
GTDB_00762	GCF_000092785.1
GTDB_00763	GCF_000092825.1
GTDB_00764	GCF_000092845.1
GTDB_00765	GCF_000092865.1
GTDB_00766	GCF_000092885.1
GTDB_00767	GCF_000092905.1
GTDB_00768	GCF_000092925.1
GTDB_00769	GCF_000092945.1
GTDB_00770	GCF_000092965.1
GTDB_00771	GCF_000092985.1
GTDB_00772	GCF_000093025.1
GTDB_00773	GCF_000093065.1
