genome_name	ncbi_acc
PRJNA445865_0665	GCA_003208775.1
PRJNA445865_0666	GCA_003210385.1
PRJNA445865_0667	GCA_003210375.1
PRJNA445865_0668	GCA_003210345.1
PRJNA445865_0669	GCA_003208755.1
PRJNA445865_0670	GCA_003210335.1
PRJNA445865_0671	GCA_003210315.1
PRJNA445865_0672	GCA_003284045.1
PRJNA445865_0673	GCA_003284025.1
PRJNA445865_0674	GCA_003283585.1
PRJNA445865_0675	GCA_003283555.1
PRJNA445865_0676	GCA_003284005.1
PRJNA445865_0677	GCA_003283485.1
PRJNA445865_0678	GCA_003283125.1
PRJNA445865_0679	GCA_003283105.1
PRJNA445865_0680	GCA_003283075.1
PRJNA445865_0681	GCA_003281845.1
PRJNA445865_0682	GCA_003281785.1
PRJNA445865_0683	GCA_003279185.1
PRJNA445865_0684	GCA_003279205.1
PRJNA445865_0685	GCA_003281765.1
PRJNA445865_0686	GCA_003283185.1
PRJNA445865_0687	GCA_003282115.1
PRJNA445865_0688	GCA_003279245.1
PRJNA445865_0689	GCA_003282675.1
PRJNA445865_0690	GCA_003282505.1
PRJNA445865_0691	GCA_003281945.1
PRJNA445865_0692	GCA_003279275.1
PRJNA445865_0693	GCA_003281895.1
PRJNA445865_0694	GCA_003281875.1
