genome_name	ncbi_acc
PRJNA273161_0665	GCA_001003605.1
PRJNA273161_0666	GCA_001004025.1
PRJNA273161_0667	GCA_001004515.1
PRJNA273161_0668	GCA_000992485.1
PRJNA273161_0669	GCA_000994025.1
PRJNA273161_0670	GCA_000994575.1
PRJNA273161_0671	GCA_000999005.1
PRJNA273161_0672	GCA_000990975.1
PRJNA273161_0673	GCA_000992325.1
PRJNA273161_0674	GCA_000992345.1
PRJNA273161_0675	GCA_000993845.1
PRJNA273161_0676	GCA_000998045.1
PRJNA273161_0677	GCA_000995845.1
PRJNA273161_0678	GCA_000996185.1
PRJNA273161_0679	GCA_001000025.1
PRJNA273161_0680	GCA_000992135.1
PRJNA273161_0681	GCA_000992525.1
PRJNA273161_0682	GCA_000995135.1
PRJNA273161_0683	GCA_000994355.2
PRJNA273161_0684	GCA_000998065.1
PRJNA273161_0685	GCA_000998975.1
PRJNA273161_0686	GCA_000995155.1
PRJNA273161_0687	GCA_000994485.1
PRJNA273161_0688	GCA_000994345.1
PRJNA273161_0689	GCA_001000185.1
PRJNA273161_0690	GCA_001001795.1
PRJNA273161_0691	GCA_001004405.1
PRJNA273161_0692	GCA_000993015.1
PRJNA273161_0693	GCA_000993105.1
PRJNA273161_0694	GCA_000993525.1
PRJNA273161_0695	GCA_000995545.1
PRJNA273161_0696	GCA_000995735.1
PRJNA273161_0697	GCA_000994785.1
PRJNA273161_0698	GCA_000996815.1
PRJNA273161_0699	GCA_000998855.1
PRJNA273161_0700	GCA_000999745.1
PRJNA273161_0701	GCA_001000815.1
PRJNA273161_0702	GCA_000997395.1
PRJNA273161_0703	GCA_000996845.1
PRJNA273161_0704	GCA_000997265.1
PRJNA273161_0705	GCA_001001205.1
PRJNA273161_0706	GCA_001002975.1
PRJNA273161_0707	GCA_001004225.1
PRJNA273161_0708	GCA_001004355.1
PRJNA273161_0709	GCA_000998265.1
PRJNA273161_0710	GCA_001003815.1
PRJNA273161_0711	GCA_000995565.1
PRJNA273161_0712	GCA_000997185.1
PRJNA273161_0713	GCA_000993275.1
PRJNA273161_0714	GCA_000995065.1
PRJNA273161_0715	GCA_000995385.1
PRJNA273161_0716	GCA_000995395.1
PRJNA273161_0717	GCA_000991025.1
PRJNA273161_0718	GCA_000990575.1
PRJNA273161_0719	GCA_001001025.1
PRJNA273161_0720	GCA_001029795.1
PRJNA273161_0721	GCA_000994005.1
PRJNA273161_0722	GCA_001004445.1
PRJNA273161_0723	GCA_001004375.1
PRJNA273161_0724	GCA_000991965.1
PRJNA273161_0725	GCA_000989255.1
PRJNA273161_0726	GCA_000991575.1
PRJNA273161_0727	GCA_000996695.1
PRJNA273161_0728	GCA_000996275.1
PRJNA273161_0729	GCA_001029715.1
PRJNA273161_0730	GCA_000989185.1
PRJNA273161_0731	GCA_000989195.1
PRJNA273161_0732	GCA_000989525.1
PRJNA273161_0733	GCA_000989975.1
PRJNA273161_0734	GCA_000991385.1
PRJNA273161_0735	GCA_000991765.1
PRJNA273161_0736	GCA_000989955.1
PRJNA273161_0737	GCA_000992305.1
PRJNA273161_0738	GCA_000999285.1
PRJNA273161_0739	GCA_001000065.1
PRJNA273161_0740	GCA_000989505.1
PRJNA273161_0741	GCA_000990085.1
PRJNA273161_0742	GCA_000989705.1
PRJNA273161_0743	GCA_000991265.1
PRJNA273161_0744	GCA_000991805.1
PRJNA273161_0745	GCA_000990985.1
PRJNA273161_0746	GCA_000990405.1
PRJNA273161_0747	GCA_000991775.1
PRJNA273161_0748	GCA_000989675.1
PRJNA273161_0749	GCA_000989775.1
PRJNA273161_0750	GCA_000990695.1
PRJNA273161_0751	GCA_000991885.1
PRJNA273161_0752	GCA_000990125.1
PRJNA273161_0753	GCA_000993565.1
PRJNA273161_0754	GCA_000990025.1
PRJNA273161_0755	GCA_000991605.1
PRJNA273161_0756	GCA_000997575.1
PRJNA273161_0757	GCA_000997905.1
PRJNA273161_0758	GCA_000997615.1
PRJNA273161_0759	GCA_001000215.1
PRJNA273161_0760	GCA_001002495.1
PRJNA273161_0761	GCA_000994825.1
PRJNA273161_0762	GCA_000999585.1
PRJNA273161_0763	GCA_001000765.1
PRJNA273161_0764	GCA_001002985.1
PRJNA273161_0765	GCA_000997355.1
PRJNA273161_0766	GCA_000997875.1
PRJNA273161_0767	GCA_000995715.1
PRJNA273161_0768	GCA_000993985.2
PRJNA273161_0769	GCA_000998765.1
PRJNA273161_0770	GCA_001000825.1
PRJNA273161_0771	GCA_000999555.1
PRJNA273161_0772	GCA_000997495.1
PRJNA273161_0773	GCA_000997795.1
PRJNA273161_0774	GCA_000999305.1
PRJNA273161_0775	GCA_001003075.1
PRJNA273161_0776	GCA_000996895.1
PRJNA273161_0777	GCA_000995235.1
PRJNA273161_0778	GCA_000994815.1
PRJNA273161_0779	GCA_000997995.1
PRJNA273161_0780	GCA_000996615.1
PRJNA273161_0781	GCA_000999505.1
PRJNA273161_0782	GCA_000997865.1
PRJNA273161_0783	GCA_000998705.1
PRJNA273161_0784	GCA_000997025.1
PRJNA273161_0785	GCA_000997545.1
PRJNA273161_0786	GCA_000998215.1
PRJNA273161_0787	GCA_000998145.1
PRJNA273161_0788	GCA_000998555.1
PRJNA273161_0789	GCA_000999385.1
PRJNA273161_0790	GCA_000997235.1
PRJNA273161_0791	GCA_000998055.1
PRJNA273161_0792	GCA_000994205.1
PRJNA273161_0793	GCA_001000705.1
PRJNA273161_0794	GCA_000997145.1
PRJNA273161_0795	GCA_000997745.1
PRJNA273161_0796	GCA_000999405.1
