genome_name	ncbi_acc
PRJNA434545_0665	GCA_003551925.1
PRJNA434545_0666	GCA_003551745.1
PRJNA434545_0667	GCA_003552865.1
PRJNA434545_0668	GCA_003552445.1
PRJNA434545_0669	GCA_003554265.1
PRJNA434545_0670	GCA_003556445.1
PRJNA434545_0671	GCA_003562895.1
PRJNA434545_0672	GCA_003562115.1
PRJNA434545_0673	GCA_003561165.1
PRJNA434545_0674	GCA_003561235.1
PRJNA434545_0675	GCA_003561435.1
PRJNA434545_0676	GCA_003561595.1
PRJNA434545_0677	GCA_003565875.1
PRJNA434545_0678	GCA_003566015.1
PRJNA434545_0679	GCA_003566115.1
PRJNA434545_0680	GCA_003564655.1
PRJNA434545_0681	GCA_003564625.1
PRJNA434545_0682	GCA_003565055.1
PRJNA434545_0683	GCA_003565355.1
PRJNA434545_0684	GCA_003565335.1
PRJNA434545_0685	GCA_003567175.1
PRJNA434545_0686	GCA_003567315.1
PRJNA434545_0687	GCA_003567295.1
PRJNA434545_0688	GCA_003567275.1
PRJNA434545_0689	GCA_003567395.1
PRJNA434545_0690	GCA_003563555.1
PRJNA434545_0691	GCA_003554425.1
PRJNA434545_0692	GCA_003559035.1
PRJNA434545_0693	GCA_003559985.1
PRJNA434545_0694	GCA_003559865.1
PRJNA434545_0695	GCA_003563835.1
PRJNA434545_0696	GCA_003561755.1
PRJNA434545_0697	GCA_003565885.1
PRJNA434545_0698	GCA_003557465.1
PRJNA434545_0699	GCA_003553545.1
PRJNA434545_0700	GCA_003552545.1
PRJNA434545_0701	GCA_003552745.1
PRJNA434545_0702	GCA_003552665.1
PRJNA434545_0703	GCA_003552985.1
PRJNA434545_0704	GCA_003554645.1
PRJNA434545_0705	GCA_003554375.1
PRJNA434545_0706	GCA_003552375.1
PRJNA434545_0707	GCA_003552185.1
PRJNA434545_0708	GCA_003558175.1
PRJNA434545_0709	GCA_003557605.1
PRJNA434545_0710	GCA_003557615.1
PRJNA434545_0711	GCA_003556725.1
PRJNA434545_0712	GCA_003556605.1
PRJNA434545_0713	GCA_003559765.1
PRJNA434545_0714	GCA_003560475.1
PRJNA434545_0715	GCA_003560785.1
PRJNA434545_0716	GCA_003558375.1
PRJNA434545_0717	GCA_003558715.1
PRJNA434545_0718	GCA_003567675.1
PRJNA434545_0719	GCA_003568155.1
PRJNA434545_0720	GCA_003566105.1
PRJNA434545_0721	GCA_003566055.1
PRJNA434545_0722	GCA_003565795.1
PRJNA434545_0723	GCA_003566875.1
PRJNA434545_0724	GCA_003566595.1
PRJNA434545_0725	GCA_003564775.1
PRJNA434545_0726	GCA_003562055.1
PRJNA434545_0727	GCA_003562175.1
PRJNA434545_0728	GCA_003563715.1
PRJNA434545_0729	GCA_003563635.1
PRJNA434545_0730	GCA_003563195.1
PRJNA434545_0731	GCA_003563415.1
PRJNA434545_0732	GCA_003563295.1
PRJNA434545_0733	GCA_003552305.1
PRJNA434545_0734	GCA_003554705.1
PRJNA434545_0735	GCA_003566995.1
PRJNA434545_0736	GCA_003561905.1
PRJNA434545_0737	GCA_003561075.1
PRJNA434545_0738	GCA_003560915.1
PRJNA434545_0739	GCA_003559915.1
PRJNA434545_0740	GCA_003560055.1
PRJNA434545_0741	GCA_003558855.1
PRJNA434545_0742	GCA_003559295.1
PRJNA434545_0743	GCA_003556225.1
PRJNA434545_0744	GCA_003555415.1
PRJNA434545_0745	GCA_003558195.1
PRJNA434545_0746	GCA_003561935.1
PRJNA434545_0747	GCA_003562605.1
PRJNA434545_0748	GCA_003561725.1
PRJNA434545_0749	GCA_003561835.1
PRJNA434545_0750	GCA_003561605.1
PRJNA434545_0751	GCA_003561375.1
PRJNA434545_0752	GCA_003561325.1
PRJNA434545_0753	GCA_003563265.1
PRJNA434545_0754	GCA_003563385.1
PRJNA434545_0755	GCA_003563115.1
PRJNA434545_0756	GCA_003563065.1
PRJNA434545_0757	GCA_003562785.1
PRJNA434545_0758	GCA_003562905.1
PRJNA434545_0759	GCA_003563435.1
PRJNA434545_0760	GCA_003563315.1
PRJNA434545_0761	GCA_003563695.1
PRJNA434545_0762	GCA_003563895.1
PRJNA434545_0763	GCA_003563975.1
PRJNA434545_0764	GCA_003564435.1
PRJNA434545_0765	GCA_003564505.1
PRJNA434545_0766	GCA_003564315.1
PRJNA434545_0767	GCA_003564055.1
PRJNA434545_0768	GCA_003566345.1
PRJNA434545_0769	GCA_003566935.1
PRJNA434545_0770	GCA_003566185.1
PRJNA434545_0771	GCA_003567515.1
PRJNA434545_0772	GCA_003567715.1
PRJNA434545_0773	GCA_003567725.1
PRJNA434545_0774	GCA_003567895.1
PRJNA434545_0775	GCA_003567935.1
PRJNA434545_0776	GCA_003568375.1
PRJNA434545_0777	GCA_003554725.1
PRJNA434545_0778	GCA_003555305.1
PRJNA434545_0779	GCA_003555065.1
PRJNA434545_0780	GCA_003554395.1
PRJNA434545_0781	GCA_003554615.1
PRJNA434545_0782	GCA_003554535.1
PRJNA434545_0783	GCA_003554525.1
PRJNA434545_0784	GCA_003553975.1
PRJNA434545_0785	GCA_003553895.1
PRJNA434545_0786	GCA_003553955.1
PRJNA434545_0787	GCA_003552905.1
PRJNA434545_0788	GCA_003552675.1
PRJNA434545_0789	GCA_003552505.1
PRJNA434545_0790	GCA_003553605.1
PRJNA434545_0791	GCA_003553635.1
PRJNA434545_0792	GCA_003553655.1
PRJNA434545_0793	GCA_003553845.1
PRJNA434545_0794	GCA_003553735.1
PRJNA434545_0795	GCA_003553305.1
PRJNA434545_0796	GCA_003552365.1
PRJNA434545_0797	GCA_003551865.1
PRJNA434545_0798	GCA_003552005.1
PRJNA434545_0799	GCA_003551585.1
PRJNA434545_0800	GCA_003550565.1
PRJNA434545_0801	GCA_003550525.1
PRJNA434545_0802	GCA_003550705.1
PRJNA434545_0803	GCA_003550645.1
PRJNA434545_0804	GCA_003551035.1
PRJNA434545_0805	GCA_003550865.1
PRJNA434545_0806	GCA_003550765.1
PRJNA434545_0807	GCA_003558625.1
PRJNA434545_0808	GCA_003551675.1
PRJNA434545_0809	GCA_003551065.1
PRJNA434545_0810	GCA_003553355.1
PRJNA434545_0811	GCA_003553425.1
PRJNA434545_0812	GCA_003552585.1
PRJNA434545_0813	GCA_003553085.1
PRJNA434545_0814	GCA_003554965.1
PRJNA434545_0815	GCA_003559355.1
PRJNA434545_0816	GCA_003560595.1
PRJNA434545_0817	GCA_003555395.1
PRJNA434545_0818	GCA_003561665.1
PRJNA434545_0819	GCA_003550585.1
PRJNA434545_0820	GCA_003556465.1
PRJNA434545_0821	GCA_003561215.1
PRJNA434545_0822	GCA_003564375.1
PRJNA434545_0823	GCA_003565695.1
PRJNA434545_0824	GCA_003561105.1
PRJNA434545_0825	GCA_003562515.1
PRJNA434545_0826	GCA_003563455.1
PRJNA434545_0827	GCA_003562755.1
PRJNA434545_0828	GCA_003560365.1
PRJNA434545_0829	GCA_003550875.1
PRJNA434545_0830	GCA_003550945.1
PRJNA434545_0831	GCA_003551545.1
PRJNA434545_0832	GCA_003555155.1
PRJNA434545_0833	GCA_003555285.1
PRJNA434545_0834	GCA_003554085.1
PRJNA434545_0835	GCA_003553165.1
PRJNA434545_0836	GCA_003560225.1
PRJNA434545_0837	GCA_003559115.1
PRJNA434545_0838	GCA_003556765.1
PRJNA434545_0839	GCA_003567955.1
PRJNA434545_0840	GCA_003567075.1
PRJNA434545_0841	GCA_003562635.1
PRJNA434545_0842	GCA_003561545.1
PRJNA434545_0843	GCA_003561475.1
PRJNA434545_0844	GCA_003564475.1
PRJNA434545_0845	GCA_003564455.1
PRJNA434545_0846	GCA_003564695.1
PRJNA434545_0847	GCA_003565315.1
PRJNA434545_0848	GCA_003556505.1
PRJNA434545_0849	GCA_003556485.1
PRJNA434545_0850	GCA_003556285.1
PRJNA434545_0851	GCA_003557735.1
PRJNA434545_0852	GCA_003556805.1
PRJNA434545_0853	GCA_003560695.1
PRJNA434545_0854	GCA_003551245.1
PRJNA434545_0855	GCA_003550785.1
PRJNA434545_0856	GCA_003565135.1
PRJNA434545_0857	GCA_003562875.1
PRJNA434545_0858	GCA_003565835.1
PRJNA434545_0859	GCA_003567035.1
PRJNA434545_0860	GCA_003565615.1
PRJNA434545_0861	GCA_003563575.1
PRJNA434545_0862	GCA_003558985.1
PRJNA434545_0863	GCA_003558835.1
PRJNA434545_0864	GCA_003558535.1
PRJNA434545_0865	GCA_003557365.1
PRJNA434545_0866	GCA_003557545.1
PRJNA434545_0867	GCA_003554945.1
PRJNA434545_0868	GCA_003555245.1
PRJNA434545_0869	GCA_003566775.1
PRJNA434545_0870	GCA_003564915.1
